,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,M_r,M_i,M_z,npeak_r,npeak_i,npeak_z,r-i,i-z,M_u,M_g,M_y,g-r,u-r,i-y,t_g,t_r,t_i,t_z,t_nan,t_nan_new,temp_peak,temp_20d,temp_peakerr,temp_20derr,trise_g,trise_r,trise_i,trise_z,tfade_g,tfade_r,tfade_i,tfade_z,peak_time_u,peak_time_g,peak_time_r,peak_time_i,peak_time_z,peak_time_y,T_eb_0.0,Terr_eb_0.0,R_eb_0.0,Rerr_eb_0.0,Lbol_eb_0.0,Lbolerr_eb_0.0,T_eb_5.0,Terr_eb_5.0,R_eb_5.0,Rerr_eb_5.0,Lbol_eb_5.0,Lbolerr_eb_5.0,T_eb_10.0,Terr_eb_10.0,R_eb_10.0,Rerr_eb_10.0,Lbol_eb_10.0,Lbolerr_eb_10.0,T_eb_15.0,Terr_eb_15.0,R_eb_15.0,Rerr_eb_15.0,Lbol_eb_15.0,Lbolerr_eb_15.0,T_eb_20.0,Terr_eb_20.0,R_eb_20.0,Rerr_eb_20.0,Lbol_eb_20.0,Lbolerr_eb_20.0,T_eb_30.0,Terr_eb_30.0,R_eb_30.0,Rerr_eb_30.0,Lbol_eb_30.0,Lbolerr_eb_30.0,T_eb_40.0,Terr_eb_40.0,R_eb_40.0,Rerr_eb_40.0,Lbol_eb_40.0,Lbolerr_eb_40.0,u-g_eb_30.0,g-r_eb_30.0,r-i_eb_30.0,i-z_eb_30.0,u-g_eb_40.0,g-r_eb_40.0,r-i_eb_40.0,i-z_eb_40.0,x1_salt2,c_salt2,chisq_salt2,redchisq_salt2,dps_3sigma,dt_5sigma,dps_halfmax,ESN
10,10,10,10,10,10,10,10,10,10,10,10,amath_gwador_helegnen,0.7056,,0.009,AGN,shield wall  + sworn brother + frozen,split_01,0,-19.72010561104561,-18.985023569359313,-18.392646897845367,0.0,0.0,0.0,-0.7350820416862973,-0.5923766715139465,-20.577989109249103,-19.956788858998166,-19.741765505508923,-0.2366832479525555,-0.857883498203492,0.7567419361496093,0.0,499.5827865347237,0.0,694.5275798908842,,,537.8288018402556,539.667783500174,inf,inf,541.7754170457774,199.76817241495883,300.9476201215002,333.04264840637916,-99.0,299.8146104564439,-99.0,361.48470127911423,62769.22985725726,62895.0148,62849.10493733734,62703.2535024024,,,40000.0,8799.0,344100000000000.0,67190000000000.0,2.16e+24,1.07e+24,40000.0,8715.0,344100000000000.0,67400000000000.0,2.16e+24,1.049e+24,40000.0,8936.0,344100000000000.0,69640000000000.0,2.16e+24,1.0689999999999998e+24,40000.0,9398.0,344100000000000.0,73420000000000.0,2.16e+24,1.122e+24,40000.0,10030.0,344100000000000.0,78240000000000.0,2.16e+24,1.199e+24,40000.0,11570.0,344100000000000.0,89370000000000.0,2.16e+24,1.395e+24,40000.0,13120.0,344100000000000.0,100200000000000.0,2.16e+24,1.596e+24,-0.477999999999998,-0.5130000000000017,-0.25,-0.1319999999999979,-0.477999999999998,-0.5130000000000017,-0.25,-0.1319999999999979,-1.4022917909248367,-0.3601724959465696,2133.5746109653264,82.06056196020486,37.0,1196.6730000000025,9.0,0.044159449011865894
11,11,11,11,11,11,11,11,11,11,11,11,amlug_loss_ang,3.45,,0.042,AGN," snake, serpent + snow + iron",split_01,0,-25.525501052828076,-25.917256250961117,-25.74834255132136,1.0,1.0,1.0,0.3917551981330405,-0.1689136996397557,-25.523989402150477,-25.115687828494927,-24.26825901834812,0.4098132243331491,0.0015116506775996,-1.6489972326129951,110.2630231194562,31.13236936151952,215.88418998171983,123.85911717438285,,,39296.255023527054,40208.70427779952,1374.497873884814,1572.9992804566407,72.49336935229076,71.80644754671812,72.34538603441615,48.66428370541689,37.76982331658655,44.91300300367584,143.53904116177728,75.19475857395446,,,,,,,40000.0,6340.0,1000000000000000.0,235800000000000.0,1.824e+25,3.3069999999999995e+24,40000.0,28190.0,1000000000000000.0,1026000000000000.0,1.824e+25,1.7849999999999998e+25,40000.0,14590.0,1000000000000000.0,576800000000000.0,1.824e+25,7.818999999999999e+24,38430.0,5989.0,967100000000000.0,268000000000000.0,1.454e+25,1.893e+24,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585500943466404e-07,1.6533896376194984e-08,24.965887735962617,-12.482943867981309,14.0,193.46229999999923,5.0,0.5719040994592666
12,12,12,12,12,12,12,12,12,12,12,12,amon_imloth_luin,0.7766,,0.055,TDE,"hill, steep-sided mount  +  flowering valley  + blue",split_01,1,-19.76882775276664,-20.05908744579436,-20.130405942780182,1.0,1.0,2.0,0.2902596930277212,0.0713184969858211,-16.628016993529513,-18.204914843917905,-19.52653439885285,1.5639129088487351,3.1408107592371266,-0.5325530469415121,257.2042164090017,79.19843189863604,74.73642063365696,85.41618699306855,,,197.14642357704716,873.918504349703,inf,inf,131.55226455300726,24.04808987589786,28.49372837829287,30.398801019211533,125.65202933908586,55.150339495819935,46.242682982025144,55.0173859951683,,,63860.3055,63870.0643,63872.5039,,9000.0,3083.0,1000000000000000.0,758700000000000.0,4.675e+22,1.2509999999999998e+22,9000.0,3388.0,1000000000000000.0,830200000000000.0,4.675e+22,1.265e+22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.150141116905054,-0.1377335648649347,324.40357345840016,14.745616975381823,26.0,90.26829999999607,16.0,0.4405191742175705
13,13,13,13,13,13,13,13,13,13,13,13,andrann_puig_fern,0.3568,,0.019,SN Ia," age, cycle  +  clean, tidy, neat  + dead",split_01,0,-19.493054319732543,-18.83486962577056,-18.940248443735236,1.0,1.0,1.0,-0.6581846939619851,0.1053788179646773,-14.092264635258095,-15.979538632298237,-18.6129575327705,3.5135156874343068,5.400789684474448,-0.2219120930000571,0.0,39.09815094912483,52.85774445079005,63.01063241270458,,,7599.589955808846,8590.260019589858,1488.531857403685,1848.510047030231,25.276647405771655,15.21621780807618,24.39392936772492,17.518762052830425,-99.0,23.88193284904264,28.46381374345947,45.49186615515646,,,63300.232,,,,9000.0,2048.0,1000000000000000.0,409300000000000.0,4.675e+22,7.412e+21,9000.0,2227.0,1000000000000000.0,457700000000000.0,4.675e+22,1.272e+22,9000.0,2393.0,1000000000000000.0,473300000000000.0,4.675e+22,1.3679999999999998e+22,8157.0,693.5,2172000000000000.0,327500000000000.0,1.488e+23,1.062e+22,7569.0,699.2,2322000000000000.0,402900000000000.0,1.261e+23,6.925e+21,5911.0,536.1,3181000000000000.0,700200000000000.0,8.803e+22,8.032e+21,5378.0,633.9,3150000000000000.0,1012000000000000.0,5.9169999999999995e+22,1.087e+22,,,,,,,,,3.5117792953083917,-0.0823974748726205,10.866305279202212,0.9878459344729285,15.0,65.45260000000417,7.0,0.5717675598025111
14,14,14,14,14,14,14,14,14,14,14,14,ang_cugu_harad,0.7503,,0.016,AGN,iron + dove + south,split_01,0,-19.36978008278367,-19.381637302222337,-18.54287620549696,1.0,1.0,1.0,0.0118572194386672,-0.8387610967253778,-17.804255956607513,-17.814892031728185,-19.53878097601814,1.5548880510554852,1.5655241261761574,0.1571436737958009,913.5633255996364,598.4389534110742,548.5312770879464,856.6896553268816,,,16118.843202442284,15792.198951980356,3051.6114949040407,3033.057397528583,569.327501266409,294.1007689205653,233.66505004228384,456.7813530676649,344.2360031190474,304.3381526935991,314.8662391874677,399.9083964905876,,,62585.25147007007,62542.1478,,,11780.0,1328.0,1608000000000000.0,311000000000000.0,3.545e+23,2.85e+22,11710.0,1338.0,1629000000000000.0,320200000000000.0,3.5519999999999997e+23,2.921e+22,11630.0,1353.0,1650000000000000.0,331700000000000.0,3.549e+23,2.9899999999999997e+22,11550.0,1367.0,1671000000000000.0,344000000000000.0,3.536e+23,3.046e+22,11460.0,1379.0,1691000000000000.0,356100000000000.0,3.5169999999999995e+23,3.0829999999999996e+22,11290.0,1390.0,1728000000000000.0,378700000000000.0,3.459e+23,3.1019999999999997e+22,11120.0,1385.0,1763000000000000.0,397700000000000.0,3.3809999999999996e+23,3.054e+22,,,,,,,,,13.799953963415083,-0.2497926078075506,875.7717413519701,39.80780642508955,26.0,686.4939000000013,12.0,0.14318977783589695
15,15,15,15,15,15,15,15,15,15,15,15,ang_neledh_aith,0.2095,,0.118,SN II,"iron + enter, go in  + point of spear ",split_01,0,-17.24750581731965,-17.524412846415927,-17.7007883335597,1.0,1.0,1.0,0.2769070290962787,0.1763754871437726,-14.811081441375393,-16.438028497241447,-16.722611668798606,0.8094773200782015,2.436424375944256,-0.8018011776173211,102.98227172587212,147.78004553195206,177.15708588370762,119.44937541815308,,,7101.209344245214,8780.693709504914,1054.5426675715069,514.0212611376552,60.92581262989552,93.41746605756634,109.07736725631548,74.03563940731692,42.0564460125679,54.362578256303095,68.07970876109903,45.41377130148612,,,,63885.6674,,,6169.0,605.8,1774000000000000.0,322300000000000.0,3.2489999999999997e+22,2.141e+21,5876.0,438.4,1904000000000000.0,296700000000000.0,3.081e+22,1.414e+21,5794.0,321.2,1808000000000000.0,233400000000000.0,2.626e+22,1.278e+21,5884.0,219.7,1622000000000000.0,148500000000000.0,2.246e+22,1.049e+21,5931.0,260.7,1515000000000000.0,158600000000000.0,2.023e+22,1.041e+21,6072.0,439.1,1356000000000000.0,211500000000000.0,1.782e+22,8.943e+20,5850.0,536.0,1324000000000000.0,263800000000000.0,1.463e+22,9.931e+20,,,,,,,,,5.045475486705795,0.3138126993701763,194.37174943284552,13.883696388060397,21.0,78.69049999999697,9.0,0.3511053624802409
16,16,16,16,16,16,16,16,16,16,16,16,angos_rusc_curunir,0.215,,0.049,AGN,horror + fox  + wizard,split_01,0,-17.230159118373543,-17.284405322550178,-17.16928657292248,1.0,2.0,1.0,0.0542462041766356,-0.1151187496276975,-15.965822244991491,-16.006816732138695,-17.238365364950745,1.2233423862348474,1.2643368733820513,-0.046039957599433,1176.956941047676,546.8975510556993,520.2409889931223,463.8832289462953,,,8630.026214650004,8619.447398727496,1141.3477866441194,1118.8400070240511,682.352993397355,255.76785987246697,246.96486689164885,229.21198010892113,494.6039382891031,291.1296838301423,273.2761073383808,234.6712838991225,,,62180.476634234234,62175.26296326326,62174.60246566567,,8706.0,356.3,883200000000000.0,56320000000000.0,3.193e+22,1.3649999999999995e+21,8656.0,337.5,891700000000000.0,54860000000000.0,3.18e+22,1.243e+21,8618.0,323.2,896900000000000.0,53830000000000.0,3.1609999999999997e+22,1.134e+21,8605.0,315.1,897000000000000.0,53130000000000.0,3.144e+22,1.056e+21,8631.0,313.6,890800000000000.0,52570000000000.0,3.138e+22,1.027e+21,8781.0,325.7,864200000000000.0,51350000000000.0,3.164e+22,1.116e+21,8959.0,344.9,833600000000000.0,50260000000000.0,3.19e+22,1.262e+21,0.1240000000000005,0.1880000000000006,0.1539999999999999,0.1059999999999981,0.1240000000000005,0.1880000000000006,0.1539999999999999,0.1059999999999981,11.981687435556356,0.7342504811891861,2436.594719895306,45.97348528104351,59.0,1141.1108000000022,20.0,0.28972987464974476
17,17,17,17,17,17,17,17,17,17,17,17,annon_adab_lossen,2.736,,0.03,AGN,"gate, door  + building, house + snowy",split_01,0,-23.41074040712879,-23.120621470793076,-23.14796382989021,1.0,2.0,1.0,-0.2901189363357161,0.0273423590971333,-23.53955796054988,-23.63487634852313,-22.922985893898975,-0.2241359413943371,-0.12881755342109,-0.1976355768941005,0.0,0.0,0.0,0.0,,,55968.024421238195,189.82651365636633,3439.4233517439425,inf,617.0331162385046,541.5538001722889,841.5021146166691,403.9014366251431,-99.0,-99.0,-99.0,-99.0,,61992.3409,61936.743395695696,62176.70939009009,61836.19404984985,,40000.0,8600.0,714800000000000.0,219900000000000.0,9.32e+24,2.575e+24,40000.0,8708.0,714800000000000.0,220500000000000.0,9.32e+24,2.665e+24,40000.0,8925.0,714800000000000.0,222300000000000.0,9.32e+24,2.833e+24,40000.0,9129.0,714800000000000.0,223200000000000.0,9.32e+24,3.006e+24,40000.0,9230.0,714800000000000.0,221400000000000.0,9.32e+24,3.136e+24,40000.0,9020.0,714800000000000.0,208200000000000.0,9.32e+24,3.2149999999999995e+24,40000.0,8631.0,714800000000000.0,190700000000000.0,9.32e+24,3.174e+24,-0.125,-0.1750000000000007,-0.157,-0.1339999999999968,-0.125,-0.1750000000000007,-0.157,-0.1339999999999968,2.279448312716868,-0.0121854834500568,134.1112837455052,44.703761248501735,37.0,1150.2107000000033,20.0,0.2949857920693128
18,18,18,18,18,18,18,18,18,18,18,18,araf_hub_faun,0.2929,,0.012,SN Ia,"wolf + harbour, haven, small landlocked bay  + cloud",split_01,0,-18.55988530365685,-18.374092495928387,-17.367007253190174,1.0,1.0,2.0,-0.1857928077284611,-1.0070852427382135,-15.803296460163756,-18.289962300005943,-16.92900743897912,0.2699230036509057,2.756588843493093,-1.4450850569492673,27.68008327352436,45.23178878066392,37.53209324436466,71.75458965184225,,,522.6468338892607,375.46806741466463,inf,inf,13.086517124742386,23.69970865558571,15.86254737010313,28.45580770410743,14.593565378432686,21.532077368079623,21.66954577780416,43.29861416316271,,62477.937706806806,62480.6898,62482.033878978975,,,9598.0,197.9,1413000000000000.0,55860000000000.0,1.207e+23,1.3199999999999995e+21,8329.0,347.3,1597000000000000.0,151400000000000.0,8.744e+22,2.8e+21,7439.0,492.5,1773000000000000.0,239400000000000.0,6.861e+22,3.24e+21,6111.0,382.1,2223000000000000.0,334200000000000.0,4.911e+22,3.4999999999999995e+21,5025.0,202.6,2910000000000000.0,340800000000000.0,3.849e+22,3.1949999999999997e+21,4600.0,634.7,2565000000000000.0,1081000000000000.0,2.1e+22,6.589999999999999e+21,5224.0,999.1,1566000000000000.0,829900000000000.0,1.301e+22,4.186e+21,,,,,,,,,-0.2540027334167563,-0.0836975263355046,115.85415250871182,5.037137065596166,28.0,28.661999999996624,15.0,0.41905318645461725
19,19,19,19,19,19,19,19,19,19,19,19,aras_ryn_manadh,0.3513,,0.03,SN Ia,"deer + hound of chase  + final end, fate, fortune",split_01,0,,-18.85764881688391,-18.39933830344623,0.0,1.0,2.0,,-0.4583105134376808,-16.678333748448495,,-18.442641959014992,,,-0.4150068578689172,32.982741224856,35.056495463475585,36.43600322219572,41.97387728196918,,,658.3993394070915,19987.09922040573,inf,11574.453879249228,19.156858815273154,15.798952542099869,15.058311527143816,18.106314645134265,13.825896590540651,19.257551780799982,21.3776854443131,23.86755825750879,,,,62854.267673973976,,,11190.0,886.2,1337000000000000.0,149500000000000.0,1.998e+23,1.985e+22,9507.0,476.9,1588000000000000.0,145000000000000.0,1.468e+23,5.832e+21,9662.0,1275.0,1352000000000000.0,284500000000000.0,1.1359999999999998e+23,1.526e+22,9723.0,2039.0,1142000000000000.0,393900000000000.0,8.311e+22,1.655e+22,9906.0,2413.0,934100000000000.0,376300000000000.0,5.986999999999999e+22,1.2789999999999998e+22,,,,,,,,,,,,,,,,,,,,,1.041451941638348,-0.1643568810955075,7.868627798644468,0.8742919776271632,14.0,48.88470000000234,8.0,0.38745334967653444
20,20,20,20,20,20,20,20,20,20,20,20,badhor_graw_aiglos,1.206,,0.013,AGN,"judge + bear + plant, bush",split_01,0,-19.65424658893761,-19.56645283668081,-19.577023357125213,0.0,0.0,0.0,-0.0877937522568004,0.0105705204444035,-18.256094684127405,-19.39481713798908,-20.708332190891824,0.2594294509485308,1.3981519048102058,1.1418793542110135,614.8354756694753,0.0,0.0,0.0,,,22365.045286646782,22343.688099372997,1686.7194841622118,1767.5516751927926,330.60571970103774,335.65198575534305,353.5256014383631,525.5512752480136,284.2298525315564,-99.0,-99.0,-99.0,,,62220.30478088088,62344.84970690691,,,15320.0,1108.0,1211000000000000.0,151800000000000.0,5.762e+23,3.3019999999999997e+22,15320.0,1145.0,1219000000000000.0,157800000000000.0,5.8329999999999994e+23,3.486999999999999e+22,15320.0,1190.0,1225000000000000.0,164900000000000.0,5.893e+23,3.696e+22,15320.0,1239.0,1231000000000000.0,172600000000000.0,5.941e+23,3.9169999999999995e+22,15310.0,1291.0,1235000000000000.0,180500000000000.0,5.976e+23,4.139e+22,15300.0,1393.0,1240000000000000.0,195500000000000.0,6.009e+23,4.544e+22,15300.0,1480.0,1239000000000000.0,207500000000000.0,5.9949999999999994e+23,4.852e+22,,,,,,,,,-2.3784125270696483,-0.2875100274761071,361.8276033913909,19.0435580732311,27.0,705.2370999999985,2.0,0.2549044328735146
21,21,21,21,21,21,21,21,21,21,21,21,badhor_magol_merilin,1.429,,0.062,AGN,judge + sword + nightingale,split_01,0,-21.469910313176634,-21.27109376344608,-20.77181320330649,2.0,3.0,3.0,-0.1988165497305551,-0.4992805601395886,-22.196050780262787,-21.89392853470853,-19.60435508950149,-0.4240182215318953,-0.7261404670861538,-1.6667386739445895,0.0,0.0,0.0,0.0,,,30613.733693215025,30466.053829543423,5280.869551945317,5193.120985534501,743.446361398077,689.6398916907201,639.701987637367,665.7132797206796,-99.0,-99.0,-99.0,-99.0,62556.29044444444,62562.553039339335,62484.83649259259,62353.90048888889,62785.83987777778,,40000.0,1822.0,755600000000000.0,34660000000000.0,1.041e+25,9.576999999999998e+23,40000.0,1796.0,752300000000000.0,34070000000000.0,1.032e+25,9.343e+23,40000.0,1789.0,749000000000000.0,33840000000000.0,1.023e+25,9.215e+23,40000.0,1800.0,745700000000000.0,33920000000000.0,1.014e+25,9.179e+23,40000.0,1824.0,742200000000000.0,34240000000000.0,1.005e+25,9.212e+23,40000.0,1897.0,735100000000000.0,35330000000000.0,9.858e+24,9.397e+23,40000.0,1982.0,728100000000000.0,36630000000000.0,9.671e+24,9.621999999999998e+23,-0.2399999999999984,-0.3930000000000007,-0.2970000000000006,-0.189,-0.2399999999999984,-0.3930000000000007,-0.2970000000000006,-0.189,-0.7500483000111886,-0.6048918305851015,3093.121833754164,79.31081625010677,65.0,1870.0797999999995,14.0,0.26018638056805765
22,22,22,22,22,22,22,22,22,22,22,22,badhor_onodrim_alagos,0.2254,,0.03,AGN,judge + Ents (people)  + storm of wind,split_01,0,-17.2661647404953,-17.424654533575293,-17.45377016928505,1.0,1.0,2.0,0.158489793079994,0.0291156357097577,-15.127764677735245,-16.691218507269085,-17.009251651617845,0.5749462332262141,2.138400062760054,-0.4154028819574478,0.0,731.3689291056289,780.2920481635811,818.9293284466548,,,10804.220478769705,10735.373591555632,1945.6274970612956,1835.8774037684664,754.7948612008986,365.4042682643121,407.07504160724784,504.0973177116466,-99.0,365.96470342558314,373.2169739029123,314.83197644814936,,62539.104154954955,62437.42368918919,62470.692107107105,62589.42770700701,,6775.0,222.6,1389000000000000.0,103500000000000.0,2.898e+22,8.955999999999999e+20,6771.0,228.5,1385000000000000.0,106100000000000.0,2.871e+22,9.152e+20,6766.0,235.8,1380000000000000.0,109200000000000.0,2.842e+22,9.379e+20,6761.0,244.2,1375000000000000.0,112800000000000.0,2.8139999999999997e+22,9.623e+20,6756.0,253.5,1370000000000000.0,116600000000000.0,2.784e+22,9.875e+20,6748.0,273.7,1358000000000000.0,124400000000000.0,2.724e+22,1.036e+21,6744.0,294.6,1344000000000000.0,131900000000000.0,2.66e+22,1.078e+21,,,,,,,,,5.881815212560745,0.346981081275398,5387.830789720991,69.97182843793495,83.0,1228.399099999995,14.0,0.34734448848274224
23,23,23,23,23,23,23,23,23,23,23,23,baneth_pilin_tachol,0.3759,,0.019,SN Ia,"beauty + arrow + brooch, pin",split_01,0,-18.9394618286887,-18.765799565000613,,1.0,1.0,0.0,-0.1736622636880866,,-8.808590639427457,-17.55277292177336,-18.83255494489898,1.3866889069153387,10.130871189261242,0.0667553798983675,69.20710578065336,42.58609554364375,107.20989533855754,181.30413779641097,,,10162.17189271278,12130.06850638475,2017.6883746329815,1924.5620546528617,29.96340871430584,26.23333517735591,68.09372553740832,112.71803124238068,39.24369543574721,16.352772024998558,39.11617116090929,68.5860926880996,,,63508.6418,,,,9777.0,825.2,1641000000000000.0,231700000000000.0,1.7539999999999997e+23,1.1e+22,7005.0,335.2,2674000000000000.0,308000000000000.0,1.227e+23,6.225e+21,6712.0,409.0,2349000000000000.0,356100000000000.0,7.978e+22,6.173e+21,6151.0,624.2,2375000000000000.0,610900000000000.0,5.752e+22,7.229e+21,5800.0,784.5,2368000000000000.0,842300000000000.0,4.52e+22,8.477e+21,,,,,,,,,,,,,,,,,,,,,-0.7880485324020184,-0.1138329638648665,3.1669727225509643,0.5278287870918273,11.0,28.906899999994497,7.0,0.5561737604543473
24,24,24,24,24,24,24,24,24,24,24,24,bragol_bronwe_lagor,0.8324,,0.052,AGN,sudden + endurance + swift,split_01,0,-19.821014186624076,-20.09439275408551,-20.133166916686953,5.0,4.0,1.0,0.2733785674614353,0.0387741626014417,-18.45665605818001,-19.401895355788945,-20.103334985206864,0.4191188308351314,1.3643581284440671,0.0089422311213525,1634.9419054668324,560.8242463339848,1405.4839413702648,328.0668346082821,,,16086.498327327909,16348.524012155844,1279.4611490035356,1377.5194555978178,265.420761435802,207.00951773362613,1044.1730636259672,180.01249595811532,1369.5211600989203,353.81472882188245,361.3108705293562,148.0543397395595,,61595.0693,61679.90965555556,62501.962010810814,62349.13823333333,,9000.0,7194.0,1000000000000000.0,1576000000000000.0,4.675e+22,1.796e+22,9000.0,6670.0,1000000000000000.0,1470000000000000.0,4.675e+22,1.72e+22,9000.0,6178.0,1000000000000000.0,1375000000000000.0,4.675e+22,1.7029999999999998e+22,9000.0,5695.0,1000000000000000.0,1284000000000000.0,4.675e+22,1.6839999999999998e+22,9000.0,5240.0,1000000000000000.0,1200000000000000.0,4.675e+22,1.642e+22,9000.0,4517.0,1000000000000000.0,1060000000000000.0,4.675e+22,1.504e+22,9000.0,3993.0,1000000000000000.0,951000000000000.0,4.675e+22,1.35e+22,,,,,,,,,17.88098593949068,-0.3129494501113509,5290.138787545192,80.15361799310897,73.0,1568.8840999999957,37.0,0.4637245899798254
25,25,25,25,25,25,25,25,25,25,25,25,bragol_nothrim_gas,0.2525,,0.226,SN II,sudden + family + hole,split_01,0,-16.98538338577172,-17.911827536634654,-18.114910769622576,1.0,2.0,2.0,0.9264441508629346,0.2030832329879217,-16.287204776990798,-15.33773979996132,-17.4938425553784,1.6476435858103995,0.6981786087809212,-0.4179849812562537,5.77006424467254,199.88976194771385,124.53069538210548,172.02810257609235,,,7282.416482964446,7283.651193820036,2625.276257071493,2817.431423152574,2.779146461180062,116.49912829836104,89.01883683932829,68.07061023229471,2.990917684874148,83.39061988645699,35.51186320166016,103.95753290363064,,,62557.4077,62559.400935135134,62487.9114013013,,3645.0,212.3,6856000000000000.0,1319000000000000.0,5.9109999999999994e+22,9.316e+21,3582.0,199.3,7130000000000000.0,1333000000000000.0,5.964999999999999e+22,9.347e+21,3512.0,182.8,7534000000000000.0,1341000000000000.0,6.1509999999999994e+22,9.368e+21,3448.0,164.8,7989000000000000.0,1318000000000000.0,6.425999999999999e+22,9.158e+21,3402.0,149.6,8349000000000000.0,1271000000000000.0,6.6529999999999995e+22,8.762e+21,3281.0,146.0,9176000000000000.0,1480000000000000.0,6.953e+22,1.029e+22,3222.0,162.4,9359000000000000.0,1775000000000000.0,6.723e+22,1.2189999999999998e+22,,,,,,,,,12.069048699799394,1.6916920324601952,282.39473111801124,18.826315407867416,27.0,1032.992299999998,12.0,0.6709751647014395
26,26,26,26,26,26,26,26,26,26,26,26,celair_aerlinn_aes,0.1663,,0.222,SN II,brilliant + hymn +  cooked food,split_01,0,-17.546297952313175,-17.873033278335164,-17.359528121081205,1.0,1.0,1.0,0.3267353260219892,-0.5135051572539595,-14.010924886608002,-16.257385344745764,-16.20104085438772,1.288912607567411,3.5353730657051727,-1.6719924239474435,99.62009628405212,166.18453972794669,182.63278210735007,49.62098603715276,,,11158.918735819165,12473.202758373214,4696.001153301815,4741.768958275797,50.30502224742668,104.11781853493449,116.42048512812472,27.68368606924196,49.31508855838911,62.06673905259231,66.21225499260618,21.937417550107057,,,62226.447373873874,62223.481325425426,,,4703.0,196.0,3032000000000000.0,334200000000000.0,3.206e+22,1.8209999999999995e+21,4638.0,426.0,3102000000000000.0,752300000000000.0,3.173e+22,3.973999999999999e+21,4631.0,616.2,3051000000000000.0,1053000000000000.0,3.049e+22,5.242e+21,4612.0,699.3,3004000000000000.0,1159000000000000.0,2.91e+22,5.36e+21,4587.0,715.7,2954000000000000.0,1153000000000000.0,2.7529999999999997e+22,4.877e+21,4651.0,628.5,2650000000000000.0,850900000000000.0,2.341e+22,2.753e+21,4934.0,464.7,2076000000000000.0,435000000000000.0,1.82e+22,9.41e+20,,,,,,,,,1.4459339053957798,0.6382365606813661,369.6372725270614,41.07080805856238,26.0,817.9925000000003,6.0,0.7839704359802396
27,27,27,27,27,27,27,27,27,27,27,27,cirion_ira_Ithil,0.3325,,0.023,SN Ia,"sailor, shipman  + desire + moon",split_01,0,-18.73927424639438,-18.542453234726615,-17.73660797991868,1.0,1.0,2.0,-0.1968210116677653,-0.8058452548079345,-17.144794221450475,-14.851922614222168,-11.812776129459673,3.887351632172212,1.5944800249439055,-6.729677105266942,0.0,40.90845458185504,0.0,83.85091323403321,,,9870.970970419326,9782.146955506912,2234.0059907869495,2576.614119492019,696.2958441610535,21.382372763822787,21.06222939892905,32.16325004680402,-99.0,19.526049142812553,-99.0,51.6876455914462,,,,63926.9632,,,16740.0,2463.0,728500000000000.0,114200000000000.0,2.969e+23,8.199e+22,15710.0,4488.0,769800000000000.0,228900000000000.0,2.5719999999999995e+23,1.419e+23,17910.0,7698.0,629800000000000.0,254700000000000.0,2.905e+23,2.6539999999999997e+23,20100.0,11050.0,521200000000000.0,253300000000000.0,3.16e+23,3.886e+23,19230.0,11250.0,494300000000000.0,259800000000000.0,2.379e+23,3.0729999999999995e+23,,,,,,,,,,,,,,,,,,,,,2.2658748905629382,-0.1594007948568329,35.611946785848936,3.2374497078044486,15.0,31.334999999999127,9.0,0.3150553503933874
28,28,28,28,28,28,28,28,28,28,28,28,corch_faun_min,0.5925,,0.014,SN Ia,crow + cloud + peak,split_01,0,-19.391935339958017,-19.028724062325143,-19.103569109951827,1.0,1.0,1.0,-0.3632112776328746,0.0748450476266846,-15.112821315214653,-18.526262203837085,-19.269219454287487,0.8656731361209324,4.2791140247433646,0.2404953919623444,55.98163057247439,44.999381280831585,80.48858194344211,73.94949920694489,,,,,,,27.67177654770785,27.014038106644875,44.17316177520115,34.71054656272463,28.30985581470304,17.985347674468358,36.315420103906945,39.238951398743666,,,,62003.15172592593,,,9267.0,698.1,2354000000000000.0,349600000000000.0,2.9109999999999995e+23,1.546e+22,9547.0,1165.0,2387000000000000.0,564200000000000.0,3.373e+23,2.17e+22,8985.0,1135.0,2292000000000000.0,522800000000000.0,2.438e+23,2.284e+22,7666.0,1345.0,2537000000000000.0,977700000000000.0,1.5839999999999998e+23,2.166e+22,6549.0,1251.0,2907000000000000.0,1453000000000000.0,1.108e+23,2.917e+22,5414.0,1239.0,3757000000000000.0,2476000000000000.0,8.646e+22,3.651e+22,,,,,,,,,,,,,,,-0.6370745601561179,-0.1305116132809156,6.902113753926651,0.6902113753926651,14.0,25.778400000002875,12.0,0.7298639836200543
